"grupo";"salario"
"g1";6004,5733607358
"g1";6345,40179234986
"g1";2847,04458692397
"g1";5644,1167436564
"g1";3609,14507179419
"g1";5512,35023999186
"g1";3782,83609213584
"g1";-598,909477760487
"g1";4065,91068736094
"g1";5833,00266583852
"g1";3811,26910132878
"g1";5068,26963358952
"g1";5710,83612373647
"g1";5868,79101245002
"g1";4803,64745592521
"g1";7212,78355986542
"g1";4060,32963892337
"g1";4937,36775391905
"g1";2346,36828194053
"g1";6999,00719770122
"g1";4956,52256290298
"g1";5220,63486477557
"g1";3463,55431482576
"g1";6578,7128849023
"g1";4292,12475246231
"g1";8145,19497435254
"g1";2929,79696020674
"g1";3944,83316336771
"g1";9314,65647990708
"g1";5541,57891972428
"g1";6682,54852405375
"g1";6892,9506784871
"g1";8058,82958813097
"g1";6715,37463571605
"g1";6959,48085706021
"g1";4592,39109610247
"g1";3232,53275479801
"g1";4128,59812859716
"g1";5549,78304417696
"g1";6705,46112603801
"g1";4927,16455645294
"g1";6490,56574802633
"g1";5415,46601494491
"g1";5324,07040591451
"g1";2555,18343915636
"g1";7617,72536599549
"g1";6287,51658643352
"g1";3091,15761253041
"g1";4600,50091979138
"g1";4062,65946044746
"g1";5082,32341147304
"g1";2904,11288223793
"g1";7574,49242679054
"g1";1701,62328930814
"g1";4750,9294130122
"g1";4063,2071956015
"g1";5362,42796207321
"g1";5321,72641381771
"g1";2334,88642587654
"g1";1577,66544089843
"g1";6386,58641094677
"g1";5285,48603451947
"g1";2376,44630816381
"g1";2484,11034799704
"g1";4872,78902156382
"g1";7637,84694245953
"g1";5303,80875780603
"g1";7591,5289883364
"g1";4416,81152086926
"g1";9144,78439409768
"g1";7791,65585699468
"g1";2627,47953765562
"g1";7042,8261023638
"g1";1803,10960213773
"g1";1373,72456631555
"g1";7096,58888516516
"g1";8230,58742015357
"g1";5499,47100905364
"g1";7279,2191861582
"g1";6334,83912308966
"g1";6962,40011692709
"g1";6873,34977316146
"g1";7102,81614300796
"g1";3594,42641206197
"g1";6663,91720345975
"g1";232,949774351296
"g1";4388,51160626229
"g1";4819,52622158228
"g1";3104,14939536445
"g1";5210,42418235818
"g1";3324,48762800329
"g1";3332,04990768709
"g1";4481,32397558907
"g1";6833,51514561713
"g1";6526,96825541042
"g1";5826,7295641179
"g1";3717,78103355351
"g1";4655,91557968235
"g1";4356,80060983075
"g1";543,376018272985
"g1";7112,16605730558
"g1";5650,10361477899
"g1";2978,69129934621
"g1";6028,78718079548
"g1";3383,42814204965
"g1";6053,53410488846
"g1";5067,36082189516
"g1";4075,70010884187
"g1";7891,12502819678
"g1";5092,66974142367
"g1";2897,50776670288
"g1";6676,00922048889
"g1";3290,54701991301
"g1";2816,68737645842
"g1";1841,18146629731
"g1";7114,93939750251
"g1";6998,29708366699
"g1";4466,33450627856
"g1";6312,03989802257
"g1";3532,81203892745
"g1";7198,78797874065
"g1";6873,70872427985
"g1";2334,66600780173
"g1";3411,05320799458
"g1";7489,17529927476
"g1";5277,2750125213
"g1";5310,01406296314
"g1";7659,25073577689
"g1";2871,85733376277
"g1";5218,06675129947
"g1";3311,96709034767
"g1";7756,62548657728
"g1";2984,57922113538
"g1";6234,66202573937
"g1";2276,0328118978
"g1";4845,9284257162
"g1";3832,94422964072
"g1";2384,98373188882
"g1";2727,10769088933
"g1";7093,7708655435
"g1";5471,59891273862
"g1";6237,18901715296
"g1";3152,32626174412
"g1";6739,43912246618
"g1";3090,58279376426
"g1";7132,25399762621
"g1";7849,78607129775
"g1";5907,91343856869
"g1";5166,37830356873
"g1";655,086427457409
"g1";4091,3839076048
"g1";4839,44303732483
"g1";2896,74423870426
"g1";1850,28778030165
"g1";6786,6426735752
"g1";3656,96151424986
"g1";6588,50580884701
"g1";2345,84798251931
"g1";5732,44568809729
"g1";6088,93947756078
"g1";4116,72898068674
"g1";8247,149073684
"g1";5626,76679215975
"g1";6783,19176462052
"g1";4927,3213940087
"g1";3353,14738036945
"g1";5285,72056439682
"g1";4335,84393215089
"g1";5855,09406036907
"g1";5240,34705929617
"g1";5089,36252677266
"g1";7015,35905486537
"g1";5528,59144788377
"g1";8671,54577977487
"g1";4720,70292456609
"g1";3639,29496573576
"g1";3837,12522714724
"g1";7551,31364965885
"g1";3732,65282890074
"g1";3622,16426013687
"g1";5481,70365156007
"g1";3999,72672898572
"g1";8621,3305701113
"g1";6512,24210811119
"g1";3223,27859321689
"g1";996,636364670135
"g1";6076,03494633751
"g1";4983,84708648531
"g1";3523,20259815905
"g1";6820,86185487487
"g1";5497,15121747512
"g1";3678,8440763651
"g1";3788,30665370009
"g1";4833,86013681634
"g1";8578,42136433011
"g1";8278,31189221484
"g1";5414,92351349881
"g1";5336,50813867636
"g1";6259,56337448526
"g1";4866,84518987874
"g1";3970,19207192719
"g1";3768,34872717047
"g1";2826,72073967623
"g1";1522,0470843852
"g1";5702,02421588495
"g1";6846,02445735579
"g1";5441,67546511756
"g1";150,836762077201
"g1";5606,39582606869
"g1";2485,71153785946
"g1";5935,47864464292
"g1";6286,69401661955
"g1";4724,79495728932
"g1";1502,01874178035
"g1";3011,90304467692
"g1";5294,25947412339
"g1";6013,88695674645
"g1";8473,28423375976
"g1";6280,46621836979
"g1";6510,13508119272
"g1";2143,678666574
"g1";6054,52322110372
"g1";5377,88731365667
"g1";2660,45464283413
"g1";5579,03400837643
"g1";3245,99471100216
"g1";4007,22539039665
"g1";5596,58152419673
"g1";7804,56385962172
"g1";4519,31912213408
"g1";7465,32429774008
"g1";6671,40232733654
"g1";2606,35740792285
"g1";8529,64885627188
"g1";6020,87704170334
"g1";6021,60626785962
"g1";7278,72969868682
"g1";2629,10703242825
"g1";4443,52697133085
"g1";4491,24958748644
"g1";5062,29277109082
"g1";4502,87054841335
"g1";6309,49775961118
"g1";969,464854602843
"g1";2545,9866247057
"g1";2755,16151485211
"g1";9268,77676322995
"g1";5369,35552451133
"g1";3243,17620165605
"g1";8022,25752461321
"g1";8489,84458818541
"g1";2101,06455358794
"g1";4253,84208900384
"g1";7577,99253133403
"g1";4258,28725283261
"g1";4512,0428686847
"g1";4968,99613557673
"g1";2634,80041665401
"g1";7184,79196379744
"g1";5415,13210858847
"g1";4508,34818515538
"g1";8024,27758102663
"g1";6159,33131220737
"g1";7318,20380827435
"g1";3311,68477618267
"g1";4085,92473061542
"g1";3719,07414242638
"g1";3094,42686772538
"g1";4597,44905644958
"g1";3041,8028067782
"g1";3188,92636580956
"g1";4204,53870422319
"g1";3052,58807821965
"g1";6029,98324346682
"g1";5898,7776190697
"g1";7039,74574582128
"g1";6636,93155269827
"g1";4584,17678029976
"g1";4834,27393124332
"g1";4705,58631812365
"g1";6303,60291753229
"g1";1105,85935673475
"g1";5735,88897195389
"g1";5028,32965104098
"g1";6175,64033851156
"g1";6452,19259453565
"g1";3169,29926830364
"g1";6871,11303682452
"g1";4870,53057204092
"g1";4834,91765723821
"g1";5581,82421992913
"g1";5255,53215482244
"g1";4766,60541848903
"g1";1090,68760045564
"g1";7631,85040344138
"g1";3787,09436701932
"g1";4579,67141267212
"g1";4266,05978551756
"g1";6020,11282015435
"g1";6393,36254839033
"g1";6,44403084062014
"g1";6573,06844479366
"g1";4331,91245672028
"g1";4450,90513751839
"g1";6470,2432799795
"g1";1769,92674277276
"g1";5481,19767457878
"g1";5049,39872529825
"g1";4119,83353734871
"g1";5777,53002921924
"g1";7440,67507819242
"g1";9008,41422634151
"g1";3054,06364073867
"g1";7977,68060437237
"g1";7440,15439244607
"g1";3548,82570218671
"g1";-35,2295121908774
"g1";7295,35618548743
"g1";5464,44945319891
"g1";3282,35396029631
"g1";4054,71071229715
"g1";4113,46174550513
"g1";4355,29817461065
"g1";7186,22023942189
"g1";5877,06885563935
"g1";6999,91411214305
"g1";3829,89753689163
"g1";8548,96306368734
"g1";3845,53374443958
"g1";8961,92743677648
"g1";4025,62534480042
"g1";4731,05781577161
"g1";5778,36730328421
"g1";1935,75506306939
"g1";3791,94232431369
"g1";3381,8972893719
"g1";5399,06959519992
"g1";3382,33616879696
"g1";6357,55692461536
"g1";4931,42829502892
"g1";4549,87956006129
"g1";3126,9649348139
"g1";5443,56264766112
"g1";1972,57974478618
"g1";4080,99235759313
"g1";5022,21786186213
"g1";7506,00340419974
"g1";6288,48286742593
"g1";4450,25197499123
"g1";3515,64546651523
"g1";4676,61049139959
"g1";4595,55404756275
"g1";5263,80548052016
"g1";5463,35954695918
"g1";4654,70811036899
"g1";4907,60526280757
"g1";4949,4715491618
"g1";6231,92500060844
"g1";1367,2450900729
"g1";4509,17755321903
"g1";4472,1288747718
"g1";3697,93023920649
"g1";4854,34138585355
"g1";4509,74083522457
"g1";4018,16359202183
"g1";4282,91371173995
"g1";4589,55869242505
"g1";1745,85724597964
"g1";3978,60235723647
"g1";5560,28150000826
"g1";4153,0302189789
"g1";7291,89751784799
"g1";2611,67306827007
"g1";5461,01697545708
"g1";3250,95586376049
"g1";6583,019982156
"g1";7849,44771619297
"g1";1956,67550955098
"g1";3789,1150933726
"g1";6747,66894109045
"g1";5357,01525953384
"g1";2383,5783690382
"g1";5268,84330119551
"g1";5400,54863971901
"g1";6885,80005905006
"g1";3357,05588719667
"g1";3781,74812786232
"g1";4865,53190713081
"g1";2339,81160117359
"g1";7425,68863452287
"g1";4492,22163133533
"g1";5319,84192223775
"g1";5346,02827857018
"g1";4892,5035376125
"g1";2565,32889822125
"g1";4417,27800559915
"g1";7330,42938411691
"g1";4046,93700591829
"g1";9633,37946859454
"g1";1668,02330414686
"g1";8263,68744591909
"g1";4016,20548038315
"g1";378,136224167702
"g1";2051,21889487181
"g1";3673,29487472506
"g1";2361,80087372533
"g1";3178,85714425906
"g1";5045,52641617389
"g1";3440,71643466135
"g1";6166,63992436318
"g1";7455,21122395407
"g1";3841,6655957092
"g1";6266,21240791553
"g1";5833,7890208166
"g1";4118,55536608385
"g1";3210,85078854683
"g1";6737,36071011823
"g1";6424,3583706677
"g1";2753,20066194251
"g1";7306,97343476192
"g1";5442,98723589022
"g1";2857,9920440043
"g1";315,470220667035
"g1";7268,86917891411
"g1";4909,9837132239
"g1";1356,64920371256
"g1";8442,78691071939
"g1";3536,57649200043
"g1";5163,0947775514
"g1";5602,8300443177
"g1";5881,64101853094
"g1";4603,79506656242
"g1";8556,36609819416
"g1";4853,69120806265
"g1";7649,2080477122
"g1";4413,93017670382
"g1";5477,28127603797
"g1";5175,07802233902
"g1";5244,98435885887
"g1";4170,61244536031
"g1";5702,3903390445
"g1";6220,14466682677
"g1";6359,54040812517
"g1";7552,9859784559
"g1";4539,66696681153
"g1";6844,99303655849
"g1";7107,42889744805
"g1";6508,36383875052
"g1";4388,09273251223
"g1";3134,85167085399
"g1";5735,58687288456
"g1";4594,46642990103
"g1";3457,65053873657
"g1";6385,56499753113
"g1";3004,27823960324
"g1";9035,65565063719
"g1";7484,693851027
"g1";7045,48841380034
"g1";3274,58192837088
"g1";6629,10385275395
"g1";6471,12425743445
"g1";2737,81229845275
"g1";4595,47355065193
"g1";6231,28089128952
"g1";1404,07068963057
"g1";6965,02932988074
"g1";4097,0555348699
"g1";5663,16831573243
"g1";7883,86187512615
"g1";399,521874024312
"g1";2756,45070599807
"g1";5532,86868121071
"g1";3793,19865820212
"g1";7752,97776404541
"g1";3720,75832867905
"g1";2858,52450703162
"g1";5374,99930070003
"g1";3756,59019154894
"g1";5908,21218741659
"g1";2297,48447093846
"g1";4687,35962155877
"g1";5062,55018708028
"g1";5050,66480126039
"g1";2684,33669212859
"g1";4773,88398189968
"g1";3790,02725077925
"g1";2856,79353527206
"g1";4829,718400214
"g1";7840,56171583495
"g1";4961,7340934972
"g1";6933,26096538423
"g1";6713,18846236537
"g1";5738,95829568856
"g1";5706,65941269055
"g1";5552,37059468094
"g1";6846,28387971757
"g1";7819,82896451482
"g1";7166,14294610058
"g1";7857,98129570184
"g1";6979,73421726483
"g1";5334,90108747417
"g1";4274,80161114022
"g1";4759,75697768716
"g1";5407,44534170184
"g1";5313,10484341845
"g1";4289,04312535249
"g1";5273,96601076415
"g1";7258,37830933008
"g1";4333,54550712547
"g1";9437,95005481888
"g1";6110,54187000081
"g1";4576,70650841732
"g1";7614,23256329122
"g1";4417,6294347881
"g1";2937,49177620732
"g1";7193,48028172876
"g1";7721,89359761589
"g1";5889,18805572116
"g1";5659,30467908893
"g1";7373,33316929439
"g1";4674,87743024665
"g1";5398,84212914296
"g1";4771,33752424459
"g1";3489,73240285536
"g1";-179,301927676468
"g1";9211,95703148708
"g1";2959,04623432182
"g1";7702,30208222512
"g1";5478,90780629281
"g1";6329,06559861462
"g1";6957,37543665951
"g1";3863,69961343181
"g1";2024,70915781568
"g1";3044,7308222925
"g1";4931,34848859411
"g1";1643,15630233673
"g1";1578,78504517914
"g1";6669,03886701429
"g1";6403,69146206789
"g1";3478,49465119586
"g1";2477,94129126216
"g1";5356,43136636323
"g1";4032,62125972811
"g1";4524,31950560011
"g1";3709,70330672193
"g1";3176,89259670246
"g1";6199,08930771775
"g1";6309,16174908799
"g1";3824,95016984683
"g1";7936,74247977479
"g1";5809,67680104629
"g1";8587,72398226223
"g1";5630,54848082185
"g1";-179,345302504604
"g1";4490,206085845
"g1";6108,39924075866
"g1";8085,5935727245
"g1";4644,03670640816
"g1";544,057139479214
"g1";6234,13431346924
"g1";2137,56750472041
"g1";4168,66297469828
"g1";7217,04306758386
"g1";2635,05446128376
"g1";6086,56979828603
"g1";5164,5254271791
"g1";57,8218076119447
"g1";4435,94789759408
"g1";7401,47724960986
"g1";4579,60203439924
"g1";8938,43934107883
"g1";5700,40770828872
"g1";3679,44614993866
"g1";3964,62190830468
"g1";4826,900651343
"g1";4249,6641833997
"g1";1230,38536025942
"g1";4093,70190528078
"g1";4640,99185288321
"g1";3392,21665284011
"g1";5809,6674104258
"g1";4665,84087564517
"g1";6015,37872786436
"g1";5210,0662329609
"g1";6103,11482735922
"g1";2699,52432046179
"g1";3417,97725063721
"g1";5386,36822285501
"g1";8488,50016556897
"g1";5785,47758188308
"g1";2350,15970592033
"g1";6940,46505130082
"g1";3084,85568063337
"g1";6141,88419151902
"g1";4894,76828072516
"g1";7816,54887780735
"g1";3446,16218842378
"g1";2346,09980548896
"g1";4843,57963704624
"g1";1688,09737587074
"g1";8012,69494920103
"g1";5692,21761959373
"g1";2108,61679918014
"g1";6698,54359814271
"g1";5263,95651382655
"g1";4028,97173143027
"g1";2946,22766526051
"g1";5934,56462476178
"g1";9156,24833670338
"g1";4478,86800855092
"g1";6184,05871488927
"g1";4116,27717296972
"g1";1845,04523141614
"g1";3055,19199750051
"g1";8415,38010967278
"g1";2239,34811995159
"g1";5833,26874815522
"g1";2108,76454241804
"g1";3616,97205080957
"g1";5385,55277898467
"g1";6393,40308487964
"g1";3741,32558483879
"g1";7377,6519625625
"g1";1620,0296849207
"g1";3704,30269049659
"g1";4235,87123170348
"g1";4145,48649499616
"g1";4520,61562598488
"g1";4610,10697938151
"g1";2518,86505226269
"g1";6746,18621506937
"g1";3682,25239602039
"g1";8916,36575572391
"g1";3382,00666390684
"g1";2319,74817810662
"g1";2562,958336829
"g1";6252,29042553577
"g1";4769,09333501907
"g1";8106,44440958401
"g1";4486,37631492639
"g1";4142,81282177739
"g1";1497,62958157231
"g1";2693,72356871268
"g1";5119,55164943194
"g1";3518,60431206704
"g1";2336,37832244851
"g1";2784,83100114888
"g1";1758,33143913777
"g1";6292,91261421097
"g1";6621,74568708306
"g1";2942,09877984969
"g1";2459,37878249072
"g1";6203,25674749245
"g1";2389,19159160029
"g1";4578,86239755328
"g1";1917,7757521033
"g1";6926,19558963986
"g1";7873,84639227431
"g1";3609,58035701609
"g1";5377,4790544713
"g1";2043,5725203541
"g1";4395,15645897117
"g1";8171,86914106608
"g1";6983,90875420955
"g1";4434,13518399011
"g1";4075,58924869926
"g1";2612,7806194921
"g1";6684,74239300474
"g1";6618,55418442892
"g1";5993,66412231283
"g1";4909,76744891648
"g1";8009,01111057114
"g1";4145,29725449125
"g1";6058,62469081076
"g1";2672,12797574622
"g1";5015,011911056
"g1";3160,37768329527
"g1";3046,85378903532
"g1";6340,9540103397
"g1";3941,98915824232
"g1";3975,74235944139
"g1";4757,82799201117
"g1";6764,87631868353
"g1";4423,49251394171
"g1";2856,56120510685
"g1";5253,08752176937
"g1";5311,77835049313
"g1";1623,00179625682
"g1";6020,58905222102
"g1";5449,57993348666
"g1";4976,07539826968
"g1";1422,95361980694
"g1";4135,58104040372
"g1";3073,3025361907
"g1";5623,88799996533
"g1";4839,56233777763
"g1";682,812448231243
"g1";6156,03720011402
"g1";9313,10277757028
"g1";8037,63623654123
"g1";5080,01831706658
"g1";5291,00313849521
"g1";3762,1101982543
"g1";6150,67960184354
"g1";3853,95598859356
"g1";5037,5512273705
"g1";7997,99114845175
"g1";6717,41971406932
"g1";3126,68214030716
"g1";4434,65615967963
"g1";4181,75897156919
"g1";6008,70546210968
"g1";5814,52472540603
"g1";6166,77572105196
"g1";7047,49468363845
"g1";6713,49951071379
"g1";6596,35827816988
"g1";6104,35238059886
"g1";6431,77866931808
"g1";5173,33312179049
"g1";4494,04998815414
"g1";6393,50402301047
"g1";3592,48047909341
"g1";3512,05511957989
"g1";3041,10608062853
"g1";4787,67425085768
"g1";7517,82076743605
"g1";5031,19145048108
"g1";4857,06403584384
"g1";-893,383718276384
"g1";3322,25437829267
"g1";6977,47617743379
"g1";6402,25659327593
"g1";7521,95999928033
"g1";1934,48238921072
"g1";5469,30956716684
"g1";8760,26797532422
"g1";8202,80314662159
"g1";4196,11583383074
"g1";6770,22748772879
"g1";2519,45570191793
"g1";4742,88802548282
"g1";3091,26027098792
"g1";3100,04941819179
"g1";5867,7822011296
"g1";7864,85188637012
"g1";3552,57743777407
"g1";904,36769066925
"g1";1445,05783857758
"g1";6508,93762098252
"g1";2831,62622517787
"g1";3006,47267259577
"g1";2110,16417539099
"g1";4878,86787009737
"g1";6782,7827617152
"g1";4179,25789934366
"g1";4075,38923471827
"g1";5193,14155013191
"g1";6528,68845428737
"g1";6034,20275712223
"g1";4842,77911191237
"g1";3395,78481591925
"g1";6121,92062228909
"g1";5112,23222191773
"g1";4804,44958770492
"g1";5317,46067334863
"g1";2419,8730277714
"g1";6306,00545023905
"g1";6366,48008519128
"g1";2407,56718610492
"g1";4830,72571555924
"g1";3683,09687826752
"g1";5327,12549815214
"g1";6439,30937309142
"g1";6689,95264072782
"g1";4446,71660070759
"g1";8853,27206235108
"g1";8439,18477107809
"g1";6536,3946345649
"g1";3776,10557654058
"g1";5934,28297719733
"g1";5375,4769228113
"g1";4667,4333023608
"g1";1704,74850980893
"g1";4504,0041198265
"g1";2461,82592417749
"g1";3572,70966185082
"g1";2887,08552419512
"g1";9063,58934677898
"g1";4498,52066408372
"g1";7514,58153925225
"g1";3715,46664429973
"g1";5970,34099944468
"g1";5764,09391528348
"g1";3845,47220754422
"g1";9449,79411632746
"g1";5696,61194672715
"g1";5879,71353938304
"g1";1555,02743867638
"g1";6886,69034065965
"g1";5462,93461821014
"g1";5511,27929230313
"g1";4364,77170176347
"g1";9265,64809868883
"g1";6362,31794598777
"g1";6585,09525898298
"g1";2177,17803271522
"g1";3152,40712070648
"g1";3138,16165327906
"g1";2619,53145280375
"g1";6455,39397578733
"g1";7261,01597334377
"g1";5585,77019806965
"g1";6107,22585378876
"g1";1038,38166726905
"g1";5758,48025890676
"g1";3559,08176554248
"g1";3491,64526241366
"g1";4671,26324729751
"g1";1059,23895988034
"g1";6341,50137941616
"g1";5267,27322018555
"g1";4537,9465160901
"g1";3904,85304148337
"g1";7822,43005203817
"g1";8870,26166620091
"g1";6596,62709194589
"g1";8321,8818577504
"g1";6747,99763243634
"g1";4593,98640720345
"g1";5905,10081009896
"g1";2507,46210492985
"g1";4488,12084537351
"g1";1759,51832311084
"g1";1029,76533316653
"g1";6284,63648629396
"g1";4732,85172142196
"g1";2095,65390747239
"g1";3307,89624733422
"g1";6751,0399820912
"g1";7898,89957268188
"g1";1737,22160987604
"g1";10672,7118494659
"g1";6715,83297311852
"g1";5778,56494839266
"g1";5587,3822797892
"g1";6100,16280362398
"g1";4727,4764398031
"g1";8790,9451226542
"g1";6159,10482719002
"g1";7021,24475912913
"g1";6173,15986660862
"g1";5666,46862434418
"g1";4709,13965742589
"g1";4033,68602075514
"g1";3727,39059782894
"g1";5779,96988761637
"g1";4610,11470093685
"g1";5374,17444355648
"g1";4277,01212306101
"g1";3732,01240755101
"g1";7462,01665456252
"g1";3766,78590627363
"g1";7527,82376313392
"g1";3081,66140934395
"g1";5574,70504976896
"g1";3971,18019555099
"g1";532,55296912374
"g1";1036,05049843153
"g1";4016,93444665191
"g1";4046,97317599868
"g1";6088,28198512078
"g1";5077,80544968837
"g1";5964,79032446082
"g1";2281,01172079814
"g1";6079,31668766343
"g1";3189,85924857853
"g1";3490,53985790031
"g1";-260,901814762418
"g1";4359,67176350843
"g1";4390,57086298576
"g1";4574,47387154549
"g1";5998,60797441804
"g1";3480,99319061993
"g1";5097,07172174448
"g1";5170,20394751353
"g1";5759,40638264852
"g1";3151,08476605101
"g1";6043,52816696112
"g1";8534,54847384583
"g1";3056,1233177281
"g1";6940,87264065077
"g1";3655,94218571518
"g1";1993,79808752773
"g1";8044,39583855677
"g1";3587,1541294519
"g1";8366,39489522533
"g1";6822,23480841711
"g1";4288,70921509217
"g1";5897,84728153145
"g1";6155,00153042912
"g1";7835,28275337528
"g1";6806,54896385105
"g1";8716,89735208968
"g1";4232,06834172028
"g1";5054,32299544644
"g1";4959,05055549627
"g1";5015,17253403172
"g1";4649,70984220156
"g1";5895,52953824663
"g1";6428,80999740649
"g1";6497,50046129183
"g1";6879,79263129387
"g1";2138,84558069311
"g1";4755,68686416937
"g1";4630,40508751448
"g1";4712,61565835489
"g1";6135,76454292594
"g1";5612,10973655194
"g1";5846,8998636887
"g1";7521,91270562445
"g1";3582,64664657737
"g1";2725,94287907313
"g1";-795,681524871584
"g1";6906,35437967619
"g1";4973,1262722095
"g1";3298,50044737866
"g1";5812,6001730856
"g1";8149,49136402837
"g1";2614,02262060189
"g1";3483,20182578397
"g1";4815,64756915337
"g1";4217,6647697236
"g1";2830,60012568591
"g1";6209,61961824804
"g1";5175,6462603264
"g1";7811,391709155
"g1";4333,98846507052
"g1";4332,40463961869
"g1";7911,03271858213
"g1";2570,41830808171
"g1";3717,97687944212
"g1";6504,98343570346
"g1";3764,98381269137
"g1";6618,75173840408
"g1";6816,63397694197
"g1";4134,35632099432
"g1";5144,31546583341
"g1";1528,0681804856
"g1";6577,7583927994
"g1";5869,27409352625
"g1";9134,19579580718
"g1";3570,33263566389
"g1";5745,27483120274
"g1";1224,44785760876
"g1";5545,82089814218
"g1";5824,99321220638
"g1";4468,31991111415
"g1";5201,94804163319
"g1";2719,34254428529
"g1";4229,83146801072
"g1";5252,24683285672
"g1";6723,2095177004
"g1";6838,49362710335
"g1";5925,60652503622
"g1";2277,36424336292
"g1";6708,17634538138
"g1";9579,35009852921
"g1";6878,29361600738
"g1";4089,1171232859
"g1";1112,88346313638
"g1";4167,79044617699
"g1";2782,78003943549
"g1";8828,6021343245
"g1";5222,08010137009
"g1";2546,38713074685
"g1";2456,14980908893
"g1";7140,95091335903
"g1";3829,40270456376
"g1";5189,1285420808
"g1";3684,38690121855
"g1";7425,6349447482
"g1";6507,34765593074
"g1";3823,49635396491
"g1";1014,25464933591
"g1";7171,16082491
"g1";5283,47628551162
"g1";6900,96671827172
"g1";4360,15511507619
"g1";6721,23509233447
"g1";9334,8100402529
"g1";6507,72248974822
"g1";7429,77895494541
"g1";1973,62218434192
"g2";6341,37049510796
"g2";3632,16526209888
"g2";5673,21390885075
"g2";3325,21522654505
"g2";4770,61535422072
"g2";6244,54140401105
"g2";4427,72401790227
"g2";4767,84194771933
"g2";4133,70238326411
"g2";6186,39398227379
"g2";4285,91952157404
"g2";6806,14669597506
"g2";7451,23879262164
"g2";5691,31350717979
"g2";4099,52891435468
"g2";5489,51285597634
"g2";3422,84466266151
"g2";5045,63584195398
"g2";3876,50892010899
"g2";5355,4768096599
"g2";4217,1924699275
"g2";2324,50808541186
"g2";5356,98475072747
"g2";7021,51812194172
"g2";5527,61342712232
"g2";3678,55287694474
"g2";6492,62116114268
"g2";5915,16014964942
"g2";4700,75518827425
"g2";5259,80890872493
"g2";6395,76083915544
"g2";4596,04426433622
"g2";6702,43163301065
"g2";2513,7885391841
"g2";4854,28152119735
"g2";5887,45320418898
"g2";5151,31658817081
"g2";5412,13362195406
"g2";6262,26514145391
"g2";6169,3346721657
"g2";5924,14156380535
"g2";6745,91731098403
"g2";7503,98605265314
"g2";4772,80410165643
"g2";4547,71141576379
"g2";3982,47816404564
"g2";4579,41730025231
"g2";4854,79055394508
"g2";4122,88963380838
"g2";5685,46240476721
"g2";4471,39735543128
"g2";7067,41097766943
"g2";3361,10214164879
"g2";5984,63568549208
"g2";6623,1567914736
"g2";6321,69105270728
"g2";5369,28473090957
"g2";6588,53254879572
"g2";1969,74730595596
"g2";5501,65889340505
"g2";3951,70670125543
"g2";5221,76416810868
"g2";6713,61116092027
"g2";6368,93886245778
"g2";3888,45501790489
"g2";4566,66262347776
"g2";4474,7843488266
"g2";6040,02298576086
"g2";5757,85632473913
"g2";5554,20123006038
"g2";7220,85831001031
"g2";5095,87267966767
"g2";4563,42585305268
"g2";6055,04377280866
"g2";7578,14261458959
"g2";6670,12941340884
"g2";10579,3560446
"g2";4919,77578527955
"g2";4315,3539688028
"g2";6188,82455751208
"g2";5170,96849129849
"g2";4203,77548305054
"g2";5459,38957153097
"g2";4251,32754178594
"g2";6301,31050729977
"g2";4568,15300356234
"g2";4576,45604759977
"g2";3388,0350287854
"g2";8255,08558184779
"g2";5195,07092287552
"g2";5230,78994345752
"g2";5018,23726270116
"g2";5715,10594316288
"g2";5511,22519846912
"g2";4204,77338756954
"g2";5384,49548758763
"g2";5732,14284979789
"g2";5229,26655105828
"g2";6633,96539800647
"g2";7140,26275073569
"g2";4587,25605456729
"g2";4535,44436263107
"g2";7058,43271416026
"g2";5238,36478774784
"g2";8783,93821946225
"g2";3735,34109326078
"g2";3180,61197741935
"g2";7207,15553698794
"g2";5882,74821235778
"g2";5994,7230913885
"g2";4592,62134176863
"g2";4355,02193553104
"g2";4337,6052440848
"g2";4605,13240202486
"g2";5629,85413043289
"g2";5026,51740031859
"g2";4658,93928770812
"g2";4688,4150186898
"g2";6381,12334062753
"g2";5247,64259229091
"g2";5388,82466103314
"g2";7658,17214343424
"g2";7250,38181841219
"g2";6679,49839294024
"g2";4838,75998316827
"g2";5657,1539311126
"g2";6245,6840456133
"g2";8652,845256777
"g2";4930,78820647861
"g2";7017,89101555967
"g2";4941,98630810261
"g2";6542,18868171478
"g2";5353,24687331358
"g2";5455,97615622129
"g2";6743,34718425354
"g2";4883,66629453661
"g2";4891,76712396399
"g2";4998,47256818974
"g2";6525,99231125183
"g2";4993,92220482249
"g2";3433,35022202418
"g2";6799,0640474966
"g2";3058,0832179022
"g2";6215,79896484517
"g2";4857,44077986605
"g2";5660,9890612016
"g2";5726,94355316796
"g2";5637,21371584795
"g2";6788,81166944006
"g2";5180,21761143172
"g2";4591,00071690011
"g2";3691,79473767207
"g2";5040,10950916003
"g2";3914,84641611895
"g2";5717,55686909746
"g2";3787,98783675908
"g2";5646,79320056911
"g2";7242,1738532795
"g2";5551,63387837414
"g2";3004,74271676331
"g2";6480,47986845516
"g2";9533,52670124976
"g2";7196,07117817868
"g2";6099,35680028008
"g2";2591,73960276524
"g2";5271,24008320448
"g2";4819,37594035513
"g2";4943,40580298345
"g2";6094,63222213335
"g2";5528,7477551032
"g2";6249,07677306256
"g2";5569,93509154886
"g2";5035,19421189612
